nas_eps_emm_nas_key_set_id_value,nested_field2_size,nas_eps_seq_no_value,gsm_a_L3_protocol_discriminator_value,nas_eps_nas_msg_emm_type_size,nas_eps_emm_cause_size,nas_eps_emm_esm_msg_cont_value,gsm_a_L3_protocol_discriminator_size,nas_eps_emm_nas_key_set_id_show,nas_eps_emm_res_size,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,nas_eps_common_elem_id_show,nas_eps_security_header_type_size,e212_assoc_imsi_size,nested_field3_value,nested_field1_size,nas_eps_emm_detach_type_ul_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_emm_spare_half_octet_show,gsm_a_L3_protocol_discriminator_show,nas_eps_spare_bits_value,nested_field3_size,nas_eps_emm_elem_id_size,gsm_a_len_value,nested_field6_value,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nas_eps_emm_spare_half_octet_value,gsm_a_id_dig_1_size,nested_field1_show,gsm_a_len_show,nas_eps_emm_id_type2_size,nas_eps_emm_cause_show,nas_eps_spare_bits_show,nested_field4_size,gsm_a_len_size,gsm_a_dtap_rand_size,gsm_a_spare_bits_size,nas_eps_emm_tsc_show,nas_eps_emm_update_type_value_show,nas_eps_seq_no_show,nas_eps_msg_auth_code_size,gsm_a_oddevenind_show,nested_field5_size,gsm_a_gm_elem_id_size,nas_eps_emm_imeisv_req_value,nas_eps_emm_m_tmsi_show,nas_eps_emm_eps_att_type_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,gsm_a_dtap_dst_adjustment_size,e212_tai_mnc_value,nas_eps_emm_res_show,gsm_a_filler_size,nas_eps_emm_128eia1_unmaskedvalue,nas_eps_emm_ebi14_size,label
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,9,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,39,82,72,45,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,9,7,1,-1.0,0,1,0.0,-1.0,244,244,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,24,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,8.0,4.0,-1.0,1.0,-1.0,-1.0,3221226246.0,1.0,109,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,61,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,167,82,72,173,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,210,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,11,7,1,-1.0,0,1,0.0,-1.0,244,531,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,24,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,10.0,4.0,-1.0,1.0,-1.0,-1.0,3221226246.0,1.0,109,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,183,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,74,82,72,80,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,335,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,13,7,1,-1.0,0,1,0.0,-1.0,244,202,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,24,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,12.0,4.0,-1.0,1.0,-1.0,-1.0,3221226246.0,1.0,109,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,221,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,130,82,72,136,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,373,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,102,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,71,82,72,77,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,254,7,0,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,8.0,244,549,121,104,2,1,-1.0,162,9.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,3,-1.0,244,83,72,253,44,-1.0,-1.0,1,8.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65,7,7,-1.0,1,53,-1.0,-1.0,-1.0,0
0.0,3.0,1,7,1,-1.0,57,1,0.0,-1.0,244,472,29,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,27,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,2,7,1,-1.0,16,1,-1.0,-1.0,244,161,82,104,2,1,-1.0,15,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,37,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221226638.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,3,7,1,-1.0,57,1,-1.0,-1.0,244,175,0,22,2,1,-1.0,95,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,3,7,1,-1.0,57,1,0.0,-1.0,244,44,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,37,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,3221226638.0,-1.0,122,17,2,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,4,7,1,-1.0,0,1,0.0,-1.0,244,323,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,37,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,3.0,4.0,-1.0,1.0,-1.0,-1.0,3221226638.0,1.0,122,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,181,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,234,82,72,240,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,333,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,6,7,1,-1.0,0,1,0.0,-1.0,244,190,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,37,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,5.0,4.0,-1.0,1.0,-1.0,-1.0,3221226638.0,1.0,122,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,219,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,86,82,72,92,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,371,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,8,7,1,-1.0,0,1,0.0,-1.0,244,160,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,37,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,7.0,4.0,-1.0,1.0,-1.0,-1.0,3221226638.0,1.0,122,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,59,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,8,82,72,14,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,207,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,10,7,1,-1.0,0,1,0.0,-1.0,244,210,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,37,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,9.0,4.0,-1.0,1.0,-1.0,-1.0,3221226638.0,1.0,122,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,207,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,56,82,72,62,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,359,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,6,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,41,82,72,47,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8,7,0,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,8.0,244,549,121,104,2,1,-1.0,162,9.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,3,-1.0,244,83,72,253,44,-1.0,-1.0,1,8.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10,7,7,-1.0,1,0,-1.0,-1.0,-1.0,0
0.0,3.0,1,7,1,-1.0,57,1,0.0,-1.0,244,204,29,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,27,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,2,7,1,-1.0,17,1,-1.0,-1.0,244,334,65,104,2,1,-1.0,16,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,20,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221226126.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,3,7,1,-1.0,57,1,-1.0,-1.0,244,396,0,23,2,1,-1.0,96,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
9.0,-1.0,3,7,1,-1.0,57,1,0.0,-1.0,244,0,121,104,2,1,-1.0,162,12.0,1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,69,20,253,44,-1.0,-1.0,3,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,3221226126.0,-1.0,105,17,7,-1.0,1,71,-1.0,-1.0,-1.0,0
1.0,3.0,4,7,1,-1.0,0,1,0.0,-1.0,244,91,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,20,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,3.0,4.0,-1.0,1.0,-1.0,-1.0,3221226126.0,1.0,105,17,5,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,4,7,1,-1.0,17,1,-1.0,-1.0,244,546,117,104,2,1,-1.0,16,1.0,-1.0,2,3,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,72,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,5,7,1,-1.0,57,1,-1.0,-1.0,244,373,0,24,2,1,-1.0,99,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,6,7,1,-1.0,57,1,0.0,-1.0,244,151,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,20,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,3221226126.0,-1.0,105,17,2,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,7,7,1,-1.0,0,1,0.0,-1.0,244,72,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,20,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,6.0,4.0,-1.0,1.0,-1.0,-1.0,3221226126.0,1.0,105,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,73,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,206,82,72,212,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,223,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,9,7,1,-1.0,0,1,0.0,-1.0,244,357,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,20,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,8.0,4.0,-1.0,1.0,-1.0,-1.0,3221226126.0,1.0,105,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,241,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,132,82,72,138,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,393,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,11,7,1,-1.0,0,1,0.0,-1.0,244,446,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,20,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,10.0,4.0,-1.0,1.0,-1.0,-1.0,3221226126.0,1.0,105,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,220,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,94,82,72,100,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,372,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,13,7,1,-1.0,0,1,0.0,-1.0,244,35,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,20,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,12.0,4.0,-1.0,1.0,-1.0,-1.0,3221226126.0,1.0,105,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,107,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,123,82,72,129,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,259,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,69,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,75,82,72,81,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,218,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,31,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,222,82,72,228,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,179,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,203,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,158,82,72,164,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,355,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,21,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,237,82,72,243,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,168,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,182,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,21,82,72,27,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,334,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,140,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,241,82,72,247,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,292,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,100,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,87,82,72,93,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,252,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,171,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,168,82,72,174,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,323,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,176,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,92,82,72,98,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,328,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,196,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,195,82,72,201,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,348,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,154,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,43,82,72,49,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,306,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,37,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,89,82,72,95,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,185,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,188,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,173,82,72,179,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,340,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,20,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,163,82,72,169,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,167,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,41,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,178,82,72,184,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,189,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,206,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,28,82,72,34,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,358,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,159,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,76,82,72,82,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,311,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,89,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,211,82,72,217,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,241,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
